Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,70,12,58,1.73,0.2,21.2,26.3
2017-2019,54,26,29,1.62,0.3,21.2,37.6
2018-2020,126,24,102,1.25,1.2,34.8,62.5
2019-2021,63,66,-4,1.22,-0.1,34.8,57.6
2020-2022,-55,7,-63,1.31,-0.6,48.5,38.3
2021-2023,-72,22,-95,1.59,-1.0,48.5,49.9
2022-2024,3,35,-32,1.56,-0.3,32.5,60.5
2023-2025,31,81,-50,1.19,-0.8,23.9,60.6
2024-2026,-29,42,-71,1.06,-1.0,31.6,49.1
