Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-2,12,-15,0.11,-0.0,10.4,28.2
2017-2019,20,26,-6,0.16,-0.0,10.4,33.3
2018-2020,-7,24,-31,0.55,-0.0,30.4,26.6
2019-2021,17,66,-50,0.59,-0.1,30.4,31.4
2020-2022,9,7,2,0.56,0.0,30.4,35.1
2021-2023,32,22,10,0.36,0.0,21.2,33.5
2022-2024,4,35,-30,0.32,-0.4,21.2,32.9
2023-2025,7,81,-74,0.0,-1.2,15.7,36.6
2024-2026,23,78,-55,-0.2,-0.9,15.7,39.8
