Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-5,12,-18,0.84,-0.0,19.3,284.1
2017-2019,7,26,-18,0.87,-0.0,19.3,290.8
2018-2020,-35,24,-59,1.05,-0.1,52.7,171.8
2019-2021,15,66,-51,1.08,-0.1,52.7,255.0
2020-2022,111,7,104,0.92,0.4,47.7,459.6
2021-2023,99,22,77,0.61,0.3,19.9,416.6
2022-2024,45,35,10,0.47,0.2,19.9,448.2
2023-2025,0,81,-80,0.46,-2.2,16.9,501.4
2024-2026,97,47,50,0.4,1.3,16.6,659.0
