Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,96,12,84,0.9,0.3,49.2,4.3
2017-2019,56,26,30,1.04,0.4,49.2,6.2
2018-2020,-7,24,-31,1.19,-0.2,55.9,5.8
2019-2021,106,66,40,1.23,0.2,55.9,9.9
2020-2022,370,7,363,1.12,2.1,55.2,18.6
2021-2023,104,22,82,0.87,1.2,51.6,12.5
2022-2024,419,35,384,0.84,6.0,51.6,26.3
2023-2025,10,81,-71,1.11,-1.2,51.4,20.5
2024-2026,291,75,216,1.09,3.2,51.4,26.4
