Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-9,12,-21,1.33,-0.0,30.2,49.6
2017-2019,-18,26,-44,1.25,-0.1,30.2,68.2
2018-2020,2,24,-22,1.25,-0.0,42.9,78.3
2019-2021,94,66,28,1.24,0.0,42.9,113.5
2020-2022,46,7,39,1.15,0.0,42.6,101.9
2021-2023,41,22,18,0.98,0.2,29.0,114.5
2022-2024,90,35,55,1.01,0.8,21.8,169.9
2023-2025,227,81,147,1.25,2.8,29.7,260.9
2024-2026,182,42,140,1.35,3.5,29.7,238.3
