Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2017-2019,0,26,-25,0.7,-0.0,16.9,7.8
2018-2020,-16,24,-40,0.91,-0.0,48.5,6.7
2019-2021,-11,66,-78,0.93,-0.0,48.5,7.7
2020-2022,10,7,3,0.91,0.0,44.3,7.9
2021-2023,101,22,78,0.78,0.3,29.7,13.1
2022-2024,570,35,535,1.0,5.3,34.4,46.7
2023-2025,612,81,531,1.73,6.8,48.6,54.7
2024-2026,528,46,482,2.04,6.2,48.6,56.7
