Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,11,12,-1,1.05,-0.0,20.1,11.4
2017-2019,4,26,-21,0.86,-0.0,20.1,12.7
2018-2020,-26,24,-50,1.1,-0.1,47.7,10.0
2019-2021,6,66,-60,1.17,-0.1,47.7,11.9
2020-2022,4,7,-4,1.17,-0.0,45.3,11.0
2021-2023,43,22,21,1.14,0.1,27.2,13.3
2022-2024,11,35,-24,1.11,-0.1,27.2,12.0
2023-2025,10,81,-71,1.09,-0.4,28.0,12.1
2024-2026,54,71,-17,1.01,-0.1,28.0,16.7
