Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,8,12,-4,1.08,-0.0,19.8,86.8
2017-2019,54,26,29,1.06,0.1,19.8,129.6
2018-2020,48,24,24,1.04,0.2,32.4,160.8
2019-2021,149,66,83,1.03,1.0,32.4,255.1
2020-2022,12,7,5,1.09,0.1,35.0,164.2
2021-2023,36,22,13,1.16,0.2,35.0,216.0
2022-2024,-31,35,-66,1.1,-1.2,25.9,216.5
2023-2025,-24,81,-105,0.85,-2.0,38.7,165.1
2024-2026,-108,45,-152,0.81,-2.0,48.0,119.1
