Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,79,12,67,0.95,0.1,20.9,2.9
2017-2019,107,26,82,0.9,0.3,24.9,3.8
2018-2020,173,24,149,1.06,2.1,54.3,6.5
2019-2021,171,66,104,1.13,1.7,54.3,8.3
2020-2022,114,7,106,1.21,1.7,54.3,9.1
2021-2023,210,22,187,1.26,4.4,46.8,15.2
2022-2024,564,35,529,1.29,11.3,30.3,27.7
2023-2025,39,81,-42,1.28,-0.8,63.7,14.1
2024-2026,-213,69,-282,1.38,-4.9,63.7,13.6
