Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,1,12,-12,0.82,-0.0,17.7,7.2
2017-2019,8,26,-18,0.78,-0.0,17.7,7.8
2018-2020,15,24,-9,0.84,-0.0,40.2,7.9
2019-2021,24,66,-42,0.85,-0.0,40.2,9.1
2020-2022,12,7,5,0.79,0.0,40.2,9.4
2021-2023,8,22,-15,0.67,-0.0,24.6,8.9
2022-2024,-15,35,-50,0.6,-0.0,24.6,8.2
2023-2025,-19,81,-100,0.59,-0.0,24.2,8.9
2024-2026,1,52,-51,0.6,-0.0,22.1,9.0
