Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,9,12,-3,0.26,-0.0,10.9,10.8
2017-2019,36,26,10,0.2,0.1,10.9,14.0
2018-2020,23,24,-1,0.65,-0.0,32.5,13.2
2019-2021,34,66,-32,0.7,-0.3,32.5,15.7
2020-2022,-15,7,-22,0.68,-0.2,32.5,14.1
2021-2023,9,22,-14,0.47,-0.2,23.9,13.1
2022-2024,0,35,-35,0.43,-0.6,23.9,15.1
2023-2025,34,81,-47,0.3,-0.9,12.8,16.6
2024-2026,66,47,19,0.17,0.4,10.5,18.4
