Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,35,12,23,1.29,0.0,22.2,35.6
2017-2019,121,26,96,1.07,1.1,22.2,66.9
2018-2020,133,24,109,1.22,1.4,43.2,77.5
2019-2021,386,66,319,1.28,5.6,43.2,154.7
2020-2022,50,7,43,1.44,0.7,43.2,88.7
2021-2023,268,22,246,1.71,4.3,42.2,156.5
2022-2024,157,35,123,1.71,2.3,38.6,206.1
2023-2025,187,81,106,1.59,2.7,38.7,184.2
2024-2026,-4,76,-80,1.5,-2.2,45.1,168.1
