Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,37,12,25,1.34,0.1,29.6,18.1
2017-2019,50,26,25,1.36,0.3,29.6,26.9
2018-2020,75,24,51,1.27,0.6,44.7,37.4
2019-2021,248,66,182,1.27,2.8,44.7,68.8
2020-2022,35,7,27,1.36,0.4,44.7,42.9
2021-2023,155,22,132,1.58,1.9,44.7,76.5
2022-2024,249,35,214,1.65,3.3,38.0,136.7
2023-2025,224,81,143,1.79,2.8,44.0,117.8
2024-2026,-46,47,-93,1.85,-2.0,48.1,83.7
