Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2019-2021,43,66,-23,0.93,-0.0,27.0,0.0
2020-2022,-26,7,-34,0.98,-0.1,30.7,0.0
2021-2023,-3,22,-25,1.13,-0.0,30.7,0.0
2022-2024,33,35,-2,1.12,-0.0,28.2,0.0
2023-2025,93,81,12,0.99,0.0,16.8,0.0
2024-2026,40,77,-38,0.86,-1.1,16.8,0.0
