Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-19,12,-31,1.29,-0.0,17.5,34.6
2017-2019,2,26,-23,0.88,-0.0,17.5,47.7
2018-2020,2,24,-22,1.08,-0.0,54.3,30.8
2019-2021,24,66,-43,1.08,-0.0,54.3,35.7
2020-2022,45,7,37,0.96,0.0,54.3,40.7
2021-2023,69,22,47,0.65,0.5,20.3,39.7
2022-2024,126,35,91,0.6,1.6,20.3,61.7
2023-2025,97,81,16,0.6,0.4,17.6,61.9
2024-2026,136,71,65,0.43,2.0,17.6,72.9
