Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,8,12,-4,0.9,-0.0,21.8,8.9
2017-2019,31,26,5,0.92,0.0,21.8,10.0
2018-2020,63,24,39,0.74,0.1,31.5,15.1
2019-2021,153,66,87,0.71,0.5,31.5,25.6
2020-2022,123,7,115,0.75,0.6,31.3,24.1
2021-2023,59,22,36,0.88,0.8,27.3,23.1
2022-2024,26,35,-9,0.86,-0.2,27.3,28.5
2023-2025,-1,81,-82,0.67,-2.3,20.1,26.8
2024-2026,-95,71,-167,0.57,-3.5,51.2,15.9
