Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,43,12,31,1.07,0.1,18.5,82.4
2017-2019,40,26,14,1.12,0.2,18.5,107.8
2018-2020,39,24,15,1.04,0.2,37.5,124.2
2019-2021,54,66,-12,1.03,-0.2,37.5,150.2
2020-2022,9,7,1,0.91,0.0,37.5,123.5
2021-2023,24,22,2,0.76,0.0,27.2,146.5
2022-2024,-21,35,-55,0.69,-1.1,27.2,136.0
2023-2025,21,81,-60,0.71,-1.3,16.0,137.9
2024-2026,58,75,-17,0.57,-0.4,16.0,184.8
