Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,6,12,-6,1.03,-0.0,28.7,34.2
2017-2019,42,26,16,0.96,0.0,28.7,44.2
2018-2020,-24,24,-48,1.25,-0.0,60.2,27.8
2019-2021,-4,66,-70,1.3,-0.0,60.2,28.8
2020-2022,54,7,46,1.12,0.0,52.0,41.3
2021-2023,125,22,103,0.71,0.0,30.1,52.9
2022-2024,60,35,25,0.6,0.3,31.2,45.2
2023-2025,51,81,-30,0.85,-0.6,40.5,51.2
2024-2026,144,75,69,0.68,1.2,40.5,96.0
