Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,1,12,-11,1.33,-0.0,28.1,17.6
2017-2019,1,26,-25,1.16,-0.0,28.1,22.1
2018-2020,-40,24,-64,1.29,-0.0,45.9,20.3
2019-2021,49,66,-18,1.32,-0.0,45.9,26.0
2020-2022,14,7,6,1.31,0.0,45.2,21.7
2021-2023,28,22,6,1.24,0.0,37.4,21.6
2022-2024,32,35,-3,1.16,-0.0,36.8,27.4
2023-2025,82,81,2,1.09,0.0,25.6,36.0
2024-2026,96,52,44,1.06,0.8,24.5,35.2
