Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,13,12,0,1.38,0.0,27.9,88.3
2017-2019,33,26,7,1.23,0.0,27.9,135.4
2018-2020,-16,24,-39,1.48,-0.1,54.6,104.5
2019-2021,14,66,-53,1.5,-0.1,54.6,102.4
2020-2022,-33,7,-40,1.34,-0.1,54.6,76.7
2021-2023,13,22,-10,0.99,-0.0,31.8,87.2
2022-2024,52,35,17,1.01,0.0,30.5,119.3
2023-2025,187,81,106,1.21,0.3,30.7,197.8
2024-2026,188,76,111,1.28,2.4,30.7,223.1
