Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,22,12,10,0.88,0.0,13.8,42.2
2017-2019,38,26,12,0.77,0.1,13.8,55.2
2018-2020,37,24,13,1.02,0.1,39.3,61.9
2019-2021,31,66,-35,1.06,-0.3,39.3,67.2
2020-2022,-47,7,-54,1.1,-0.2,39.3,41.7
2021-2023,-9,22,-32,1.06,-0.1,35.9,56.8
2022-2024,28,35,-7,0.98,-0.0,22.8,67.1
2023-2025,63,81,-18,0.65,-0.2,15.7,75.2
2024-2026,30,71,-41,0.55,-0.7,19.5,75.6
