Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,14,12,2,0.74,0.0,23.2,49.8
2017-2019,49,26,23,0.77,0.0,23.2,68.0
2018-2020,50,24,26,1.04,0.2,41.7,76.0
2019-2021,41,66,-26,1.11,-0.2,41.7,84.5
2020-2022,28,7,21,1.05,0.2,41.7,88.6
2021-2023,46,22,23,0.87,0.3,24.8,104.4
2022-2024,79,35,44,0.79,0.6,21.5,134.4
2023-2025,111,81,30,0.54,0.9,10.0,171.0
2024-2026,95,52,43,0.47,1.4,10.0,175.7
