Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-58,12,-70,0.53,-0.1,63.6,52.2
2017-2019,-70,26,-95,0.59,-0.4,85.4,23.9
2018-2020,-15,24,-39,1.09,-0.2,85.4,27.4
2019-2021,40,66,-27,1.15,-0.5,79.9,26.7
2020-2022,41,7,34,1.1,0.5,58.5,35.7
2021-2023,52,22,29,0.8,0.0,23.5,39.6
2022-2024,47,35,12,0.69,0.0,23.5,44.4
2023-2025,2,81,-79,0.51,-0.1,35.8,35.3
2024-2026,8,52,-44,0.47,-0.0,35.8,39.9
