Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,25,12,13,1.08,0.0,18.9,28.8
2017-2019,34,26,8,1.09,0.1,18.9,40.1
2018-2020,-45,24,-68,1.06,-0.1,58.9,35.0
2019-2021,36,66,-30,1.11,-0.1,58.9,43.8
2020-2022,-4,7,-12,1.1,-0.0,58.9,39.5
2021-2023,82,22,60,1.12,0.5,28.6,59.8
2022-2024,82,35,47,1.07,0.6,28.6,73.9
2023-2025,92,81,11,1.05,0.3,29.9,82.2
2024-2026,50,52,-2,1.06,-0.0,29.9,86.5
