Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,17,12,5,1.1,0.0,16.2,0.0
2017-2019,21,26,-4,1.05,-0.0,16.2,0.0
2018-2020,-4,24,-28,1.15,-0.1,41.9,0.0
2019-2021,52,66,-14,1.16,-0.1,41.9,0.0
2020-2022,8,7,0,1.09,0.0,41.9,0.0
2021-2023,23,22,1,0.93,0.0,22.1,0.0
2022-2024,24,35,-11,0.88,-0.2,22.0,0.0
2023-2025,57,81,-24,0.86,-0.5,15.6,0.0
2024-2026,58,79,-21,0.77,-0.7,15.1,0.0
