Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,19,12,6,0.28,0.0,7.2,0.0
2017-2019,45,26,19,0.22,0.3,7.2,0.0
2018-2020,30,24,7,0.74,0.1,35.1,0.0
2019-2021,33,66,-34,0.81,-0.6,35.1,0.0
2020-2022,-9,7,-16,0.78,-0.3,35.1,0.0
2021-2023,-5,22,-27,0.55,-0.5,20.0,0.0
2022-2024,9,35,-26,0.5,-0.5,20.0,0.0
2023-2025,30,81,-51,0.44,-1.1,15.2,0.0
2024-2026,49,75,-26,0.31,-0.7,9.7,0.0
