Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-20,12,-32,1.61,-0.0,55.8,9.6
2017-2019,-47,26,-72,1.62,-0.1,55.8,16.4
2018-2020,-40,24,-64,1.5,-0.0,57.7,14.3
2019-2021,46,66,-21,1.53,-0.0,57.7,16.9
2020-2022,-57,7,-65,1.44,-0.0,57.7,8.2
2021-2023,-4,22,-27,1.41,-0.0,49.3,13.5
2022-2024,19,35,-16,1.44,-0.0,46.2,15.4
2023-2025,340,81,259,1.7,0.8,46.1,58.9
2024-2026,536,52,484,1.89,1.8,46.1,91.9
