Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-47,12,-59,0.55,-0.0,62.7,0.0
2017-2019,15,26,-11,0.62,-0.0,52.5,0.1
2018-2020,511,24,487,0.55,0.6,55.5,0.5
2019-2021,1073,66,1006,0.69,2.0,55.5,1.0
2020-2022,465,7,457,1.21,3.5,78.0,0.6
2021-2023,440,22,417,2.07,5.4,78.0,1.1
2022-2024,90,35,55,2.01,0.6,62.4,1.3
2023-2025,2749,81,2669,1.71,25.3,54.1,4.8
2024-2026,1719,78,1641,2.12,14.8,66.3,3.7
