Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,5,12,-7,0.9,-0.0,23.6,90.2
2017-2019,24,26,-2,1.01,-0.0,23.6,126.9
2018-2020,-25,24,-49,1.17,-0.2,51.1,96.2
2019-2021,19,66,-48,1.2,-0.1,51.1,115.8
2020-2022,12,7,5,1.04,0.0,51.1,135.8
2021-2023,22,22,0,0.71,-0.0,29.2,113.2
2022-2024,35,35,0,0.56,-0.0,29.2,155.8
2023-2025,122,81,41,0.5,0.1,29.2,246.8
2024-2026,155,47,108,0.48,1.9,15.8,270.1
