Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,26,12,14,0.85,0.0,22.7,24.9
2017-2019,48,26,22,0.66,0.3,22.7,36.5
2018-2020,-13,24,-37,0.84,-0.4,33.5,34.9
2019-2021,23,66,-44,0.84,-0.5,33.5,39.4
2020-2022,-33,7,-40,0.74,-0.5,33.5,38.5
2021-2023,19,22,-3,0.48,-0.0,27.1,38.9
2022-2024,-8,35,-42,0.42,-0.6,27.1,38.8
2023-2025,52,81,-29,0.44,-0.5,24.7,54.2
2024-2026,33,75,-42,0.33,-0.9,27.2,50.0
