Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,18,12,6,1.46,0.0,33.9,0.6
2017-2019,-96,26,-121,1.15,-0.2,38.8,0.5
2018-2020,17,24,-7,1.62,-0.0,67.2,0.9
2019-2021,165,66,99,1.79,0.1,67.2,1.7
2020-2022,216,7,209,1.97,0.2,58.0,1.9
2021-2023,288,22,266,2.05,2.2,61.6,3.2
2022-2024,204,35,169,1.98,1.7,61.6,3.3
2023-2025,373,81,292,1.41,3.7,52.9,5.8
2024-2026,108,73,35,1.81,0.5,54.8,5.7
