Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,34,12,22,1.15,0.1,33.2,14.0
2017-2019,95,26,69,1.28,0.7,33.2,27.3
2018-2020,29,24,5,1.35,0.0,52.5,28.0
2019-2021,161,66,94,1.39,1.1,52.5,41.4
2020-2022,31,7,23,1.37,0.3,48.8,36.5
2021-2023,149,22,126,1.39,1.8,37.8,53.3
2022-2024,302,35,267,1.44,4.0,31.8,94.4
2023-2025,212,81,131,1.62,3.2,38.6,82.7
2024-2026,-14,42,-56,1.63,-1.4,41.0,62.9
