Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-24,12,-36,1.11,-0.0,32.5,21.6
2017-2019,-38,26,-64,0.99,-0.1,32.5,25.8
2018-2020,1,24,-22,1.35,-0.1,60.3,21.0
2019-2021,39,66,-28,1.4,-0.0,60.3,24.2
2020-2022,66,7,59,1.19,0.0,56.9,29.7
2021-2023,76,22,53,0.77,0.0,43.9,34.4
2022-2024,71,35,36,0.71,0.0,43.9,41.3
2023-2025,62,81,-19,1.0,-0.3,27.4,45.8
2024-2026,151,42,108,1.04,1.6,27.4,62.8
