Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,41,12,29,1.3,0.1,22.1,121.0
2017-2019,40,26,14,1.27,0.1,22.1,150.3
2018-2020,102,24,78,1.26,0.7,47.6,208.3
2019-2021,196,66,129,1.31,1.6,47.6,316.6
2020-2022,105,7,98,1.3,1.4,47.6,266.0
2021-2023,252,22,230,1.37,4.6,31.9,531.1
2022-2024,648,35,613,1.56,11.2,29.8,1103.0
2023-2025,1020,81,939,1.95,18.3,40.9,1646.6
2024-2026,886,72,814,2.1,15.1,40.9,1865.6
