Year,CAGR,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2019-2021,29,66,-37,0.27,-0.0,32.1,0.0
2020-2022,-8,7,-16,0.23,-0.0,32.1,0.0
2021-2023,-8,22,-31,0.11,-0.0,15.5,0.0
2022-2024,-2,35,-37,0.17,-0.1,21.5,0.0
2023-2025,157,81,76,0.18,0.9,21.5,0.0
2024-2026,235,58,177,0.2,2.0,21.5,0.0
