Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,11,12,-2,0.26,-0.0,11.5,10.3
2017-2019,11,26,-14,0.22,-0.1,11.5,10.9
2018-2020,10,24,-14,0.79,-0.0,38.2,9.7
2019-2021,-7,66,-74,0.85,-0.2,38.2,8.5
2020-2022,-3,7,-10,0.78,-0.0,38.2,9.2
2021-2023,12,22,-10,0.45,-0.0,22.3,8.7
2022-2024,39,35,4,0.43,0.0,22.3,10.2
2023-2025,32,81,-48,0.3,-0.8,14.9,10.7
2024-2026,59,52,7,0.18,0.1,12.5,12.2
