Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,44,12,32,1.24,0.0,21.8,27.1
2017-2019,-4,26,-30,1.04,-0.0,21.8,28.5
2018-2020,-41,24,-65,1.44,-0.2,75.7,14.0
2019-2021,-59,66,-126,1.55,-0.1,75.7,14.2
2020-2022,-39,7,-47,1.55,-0.0,73.5,12.2
2021-2023,10,22,-13,1.41,-0.0,39.3,13.4
2022-2024,110,35,75,1.41,0.1,39.0,31.4
2023-2025,114,81,33,1.71,0.1,48.3,36.2
2024-2026,86,52,34,1.9,0.1,48.3,29.4
