Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2018-2020,22,24,-2,1.13,-0.0,58.9,27.2
2019-2021,38,66,-28,1.26,-0.0,58.9,32.2
2020-2022,22,7,15,1.18,0.0,58.9,34.6
2021-2023,22,22,0,0.85,-0.0,15.2,34.1
2022-2024,2,35,-33,0.72,-0.6,15.2,31.2
2023-2025,-23,81,-104,0.49,-2.0,15.0,30.1
2024-2026,-5,46,-51,0.34,-1.0,15.0,29.9
