Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,7,12,-5,1.15,-0.0,22.1,39.1
2017-2019,9,26,-16,1.04,-0.0,27.6,39.3
2018-2020,32,24,8,0.69,0.0,27.6,50.6
2019-2021,42,66,-25,0.62,-0.0,27.6,66.2
2020-2022,75,7,68,0.57,0.3,25.3,75.6
2021-2023,63,22,41,0.6,0.5,24.5,92.0
2022-2024,-1,35,-36,0.59,-0.5,40.4,74.6
2023-2025,-18,81,-99,0.61,-0.1,57.0,80.8
2024-2026,-55,47,-102,0.65,-0.1,57.0,77.9
