Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2021-2023,-3,22,-26,1.98,-0.0,55.7,69.0
2022-2024,-17,35,-52,1.99,-0.0,51.2,53.5
2023-2025,46,81,-34,1.67,-0.0,43.6,76.0
2024-2026,81,78,2,1.49,0.0,52.9,116.0
