Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,21,12,9,0.96,0.0,13.8,18.8
2017-2019,30,26,4,0.99,0.0,19.1,23.3
2018-2020,-3,24,-27,0.88,-0.0,31.1,24.7
2019-2021,51,66,-15,0.87,-0.0,31.1,37.2
2020-2022,39,7,32,0.89,0.0,30.1,34.2
2021-2023,8,22,-14,0.96,-0.1,31.8,32.9
2022-2024,3,35,-32,0.99,-0.2,27.4,37.0
2023-2025,6,81,-75,0.99,-0.5,30.8,37.9
2024-2026,23,75,-52,0.99,-0.5,30.8,40.4
