Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,12,12,0,0.43,0.0,13.6,20.3
2017-2019,45,26,20,0.28,0.0,11.1,23.7
2018-2020,42,24,18,0.59,0.2,32.0,25.9
2019-2021,154,66,88,0.62,1.0,32.0,50.8
2020-2022,33,7,25,0.75,0.3,32.0,33.0
2021-2023,40,22,18,0.87,0.2,44.7,35.9
2022-2024,-67,35,-101,0.88,-0.9,44.7,33.5
2023-2025,-28,81,-109,0.69,-0.9,33.9,29.2
2024-2026,4,71,-68,0.54,-1.3,25.3,32.6
