Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,38,12,26,1.44,0.1,27.3,58.4
2017-2019,32,26,6,1.46,0.1,27.3,67.9
2018-2020,13,24,-11,1.12,-0.1,35.8,83.7
2019-2021,71,66,5,1.03,0.1,35.8,95.0
2020-2022,96,7,89,0.92,1.2,33.2,110.1
2021-2023,85,22,62,0.87,0.8,27.4,135.9
2022-2024,125,35,90,0.91,1.2,27.4,166.8
2023-2025,243,81,163,1.18,3.3,33.1,263.3
2024-2026,432,78,354,1.33,7.5,33.1,405.3
