Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,60,12,48,1.43,0.1,23.0,108.0
2017-2019,52,26,26,1.39,0.3,23.0,128.2
2018-2020,57,24,33,1.15,0.4,34.9,175.4
2019-2021,42,66,-25,1.09,-0.3,34.9,200.3
2020-2022,-74,7,-81,1.2,-0.6,53.5,104.5
2021-2023,-4,22,-26,1.4,-0.0,53.5,207.4
2022-2024,48,35,13,1.44,0.0,39.2,263.5
2023-2025,49,81,-32,1.18,-0.3,35.0,208.8
2024-2026,-94,71,-165,1.0,-1.0,54.8,134.0
