Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-95,12,-107,1.0,-0.2,85.8,0.6
2017-2019,-61,26,-86,1.0,-0.3,85.6,0.3
2018-2020,315,24,291,1.59,0.3,78.1,4.0
2019-2021,1073,66,1007,1.94,1.2,78.1,12.7
2020-2022,76,7,68,2.39,0.1,95.7,1.3
2021-2023,-158,22,-180,3.41,-0.0,95.7,9.1
2022-2024,-354,35,-389,3.27,-0.1,89.6,6.5
2023-2025,-6,81,-87,2.84,-0.6,69.6,3.5
2024-2026,-233,75,-308,2.73,-2.7,77.1,4.3
