Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-21,12,-33,1.26,-0.0,35.3,26.1
2017-2019,-27,26,-53,1.27,-0.0,35.3,26.2
2018-2020,-69,24,-93,1.51,-0.1,82.4,13.7
2019-2021,45,66,-21,1.6,-0.0,82.4,30.4
2020-2022,111,7,104,1.37,0.3,79.2,38.6
2021-2023,132,22,110,0.94,0.3,32.9,43.7
2022-2024,43,35,8,0.72,0.1,32.9,46.2
2023-2025,-6,81,-87,0.92,-2.0,40.0,42.4
2024-2026,51,42,8,0.88,0.2,40.0,56.9
