Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2022-2024,42,35,8,1.74,0.1,45.9,1.5
2023-2025,414,81,333,2.19,0.1,52.5,7.2
2024-2026,543,47,496,2.32,0.2,52.5,9.0
