Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,25,12,13,1.28,0.0,21.3,28.9
2017-2019,78,26,53,1.16,0.6,21.3,51.1
2018-2020,62,24,38,1.32,0.4,43.6,60.3
2019-2021,-9,66,-75,1.33,-0.4,43.6,37.8
2020-2022,-113,7,-121,1.3,-0.2,46.6,27.8
2021-2023,-53,22,-75,1.22,-0.0,46.6,35.5
2022-2024,-30,35,-65,1.17,-0.0,30.4,31.4
2023-2025,-25,81,-106,1.22,-0.0,42.6,21.7
2024-2026,-48,52,-100,1.18,-0.1,42.6,20.4
