Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,22,12,10,1.34,0.0,27.0,26.4
2017-2019,20,26,-6,1.2,-0.0,27.0,36.1
2018-2020,-60,24,-84,1.71,-0.2,82.2,20.2
2019-2021,-36,66,-102,1.78,-0.2,82.2,20.8
2020-2022,-58,7,-65,1.82,-0.1,80.0,13.4
2021-2023,90,22,67,1.66,0.1,62.9,35.0
2022-2024,194,35,159,1.66,0.3,61.1,62.4
2023-2025,248,81,167,1.55,0.6,33.9,75.4
2024-2026,163,75,88,1.6,1.5,33.9,77.8
