Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,19,12,7,1.06,0.0,22.5,51.5
2017-2019,44,26,18,1.09,0.0,22.5,66.8
2018-2020,44,24,20,1.18,0.0,47.8,89.5
2019-2021,150,66,84,1.17,0.1,47.8,144.1
2020-2022,57,7,50,1.12,0.1,47.8,111.1
2021-2023,20,22,-2,0.98,-0.0,31.4,124.1
2022-2024,-26,35,-61,0.95,-1.3,26.1,137.6
2023-2025,4,81,-77,0.79,-1.7,23.0,134.4
2024-2026,-16,75,-91,0.7,-2.0,27.8,121.2
