Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,13,12,1,0.75,0.0,15.5,72.5
2017-2019,53,26,27,0.72,0.0,15.5,99.0
2018-2020,75,24,51,1.02,0.1,37.8,120.5
2019-2021,57,66,-9,1.08,-0.1,37.8,131.8
2020-2022,7,7,-1,1.1,-0.0,38.5,111.8
2021-2023,-16,22,-38,1.04,-0.4,38.5,108.2
2022-2024,-13,35,-48,0.99,-0.3,29.1,102.8
2023-2025,-30,81,-111,0.95,-0.8,30.8,94.9
2024-2026,30,71,-41,0.9,-0.3,30.8,117.7
