Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,24,12,12,1.02,0.0,20.3,15.9
2017-2019,24,26,-1,1.07,-0.0,20.3,18.7
2018-2020,23,24,-1,1.07,-0.0,35.3,24.2
2019-2021,55,66,-11,1.09,-0.1,35.3,28.5
2020-2022,25,7,18,1.09,0.1,42.3,26.3
2021-2023,7,22,-15,1.08,-0.2,42.3,27.2
2022-2024,1,35,-34,1.07,-0.3,27.1,27.6
2023-2025,29,81,-52,0.93,-0.9,24.6,32.4
2024-2026,-16,73,-88,0.92,-1.8,28.0,26.5
