Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,1,12,-11,0.73,-0.0,17.6,20.4
2017-2019,14,26,-12,0.62,-0.0,17.6,24.9
2018-2020,-12,24,-36,1.04,-0.0,46.2,17.1
2019-2021,0,66,-67,1.1,-0.2,46.2,20.8
2020-2022,-54,7,-61,1.07,-0.2,46.2,12.2
2021-2023,-3,22,-26,1.01,-0.1,55.3,12.7
2022-2024,-11,35,-46,1.06,-0.2,55.3,13.4
2023-2025,18,81,-63,1.17,-0.0,38.5,12.2
2024-2026,18,77,-59,0.94,-0.0,30.2,12.2
