Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,37,12,25,0.98,0.1,22.8,16.4
2017-2019,75,26,49,1.03,0.8,22.8,26.4
2018-2020,80,24,56,1.17,0.5,47.8,34.6
2019-2021,116,66,50,1.21,0.4,47.8,43.4
2020-2022,54,7,47,1.15,0.4,47.8,44.2
2021-2023,109,22,86,1.0,2.3,20.8,59.0
2022-2024,123,35,88,0.91,2.4,19.1,71.6
2023-2025,99,81,18,0.75,0.6,19.2,73.7
2024-2026,24,47,-23,0.66,-0.7,19.2,72.7
