Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,21,12,9,0.8,0.0,17.8,57.1
2017-2019,59,26,34,0.68,0.3,17.8,86.7
2018-2020,42,24,18,0.98,0.2,34.1,96.9
2019-2021,140,66,73,1.02,1.6,34.1,163.7
2020-2022,7,7,0,1.05,-0.0,39.7,109.6
2021-2023,28,22,6,1.01,0.1,39.7,129.6
2022-2024,-90,35,-125,1.02,-1.8,39.7,102.8
2023-2025,-6,81,-87,0.96,-1.4,27.9,124.1
2024-2026,14,79,-65,0.78,-1.2,27.9,137.1
