Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2020-2022,-16,7,-23,0.99,-0.0,93.6,0.7
2021-2023,-480,22,-503,2.11,-0.1,93.6,1.3
2022-2024,23,35,-12,1.85,-0.0,66.2,1.2
2023-2025,-24,81,-105,1.69,-0.1,53.5,1.0
2024-2026,-40,77,-117,1.53,-0.1,76.9,0.4
