Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,4,12,-8,0.91,-0.0,12.9,12.2
2017-2019,25,26,-1,0.77,-0.0,12.9,16.7
2018-2020,-8,24,-32,1.12,-0.1,54.8,13.4
2019-2021,61,66,-5,1.14,-0.0,54.8,18.9
2020-2022,41,7,34,1.05,0.1,54.7,20.8
2021-2023,67,22,44,0.72,0.4,15.8,22.0
2022-2024,68,35,33,0.69,0.6,15.8,30.0
2023-2025,108,81,27,0.57,0.7,15.7,37.8
2024-2026,80,78,2,0.4,0.1,13.0,37.7
