Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,124,12,112,1.25,0.0,25.5,8.6
2017-2019,55,26,30,0.8,0.2,20.4,8.6
2018-2020,10,24,-14,0.95,-0.2,44.3,8.1
2019-2021,-12,66,-79,0.99,-0.8,44.3,9.3
2020-2022,-21,7,-29,0.96,-0.3,44.3,6.9
2021-2023,50,22,27,0.85,0.3,31.2,11.2
2022-2024,223,35,188,0.87,2.6,31.2,19.5
2023-2025,520,81,439,1.41,8.9,25.9,34.5
2024-2026,416,47,369,1.55,6.8,25.9,34.4
