Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,8,12,-4,1.1,-0.0,20.3,0.0
2017-2019,1,26,-24,1.1,-0.1,20.3,0.0
2018-2020,4,24,-20,1.05,-0.0,38.5,0.0
2019-2021,47,66,-19,1.06,-0.0,38.5,0.0
2020-2022,5,7,-2,1.03,-0.0,38.2,0.0
2021-2023,17,22,-6,1.02,-0.0,24.0,0.0
2022-2024,-3,35,-37,1.0,-0.3,24.0,0.0
2023-2025,27,81,-54,1.06,-0.7,24.0,0.0
2024-2026,38,79,-41,1.01,-0.8,24.0,0.0
