Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,48,12,36,0.92,0.1,18.5,226.6
2017-2019,47,26,21,0.9,0.3,18.5,267.4
2018-2020,39,24,15,1.07,0.2,34.1,319.0
2019-2021,103,66,37,1.04,0.5,34.1,456.8
2020-2022,105,7,97,0.93,1.9,34.1,482.3
2021-2023,65,22,42,0.54,1.1,16.0,478.9
2022-2024,-17,35,-52,0.44,-1.6,21.7,460.2
2023-2025,-97,81,-177,0.27,-1.0,59.6,300.3
2024-2026,-71,75,-146,0.26,-0.6,59.6,350.1
