Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,32,12,19,0.59,0.1,10.6,22.2
2017-2019,39,26,13,0.54,0.3,10.6,27.6
2018-2020,30,24,6,0.77,0.1,33.2,29.6
2019-2021,79,66,13,0.79,0.2,33.2,42.9
2020-2022,29,7,22,0.75,0.4,33.2,39.7
2021-2023,92,22,69,0.53,1.7,16.2,50.7
2022-2024,77,35,42,0.48,1.3,13.6,61.9
2023-2025,88,81,7,0.3,0.2,19.3,65.2
2024-2026,26,65,-39,0.17,-1.4,19.8,67.3
