Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,216,12,204,1.81,0.2,47.7,33.4
2017-2019,135,26,109,2.1,1.2,47.7,37.2
2018-2020,468,24,445,1.65,5.2,56.1,129.5
2019-2021,135,66,68,1.58,0.9,55.3,96.1
2020-2022,-135,7,-142,1.91,-1.5,80.6,37.4
2021-2023,-559,22,-581,2.53,-1.1,84.1,46.0
2022-2024,-157,35,-191,2.54,-0.4,69.9,50.6
2023-2025,-71,81,-152,1.91,-0.3,53.2,38.7
2024-2026,26,77,-51,1.82,-0.6,51.7,50.1
