Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,16,12,4,1.43,0.0,27.4,61.5
2017-2019,94,26,68,1.49,0.8,27.4,116.9
2018-2020,144,24,120,1.18,1.6,37.3,192.6
2019-2021,321,66,255,1.2,4.9,37.3,314.4
2020-2022,84,7,76,1.36,1.2,54.5,215.8
2021-2023,19,22,-4,1.78,-0.1,54.5,298.9
2022-2024,-75,35,-109,1.82,-1.8,44.2,273.7
2023-2025,105,81,24,1.66,0.5,44.0,422.5
2024-2026,149,49,99,1.73,1.8,44.0,543.3
