Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,27,12,15,0.91,0.0,14.6,0.0
2017-2019,38,26,13,0.9,0.1,14.6,0.0
2018-2020,26,24,2,0.84,0.0,27.0,0.0
2019-2021,52,66,-15,0.8,-0.2,27.0,0.0
2020-2022,27,7,20,0.75,0.3,27.0,0.0
2021-2023,7,22,-15,0.63,-0.4,14.7,0.0
2022-2024,-9,35,-44,0.6,-1.2,14.7,0.0
2023-2025,11,81,-69,0.51,-1.9,13.3,0.0
2024-2026,0,73,-73,0.47,-2.0,13.3,0.0
